2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt
0.0,3.0,0.0,539,1.0,490,539,1.0,1062,1,4.0543448887676306,1.8388490907372552,0.0,0,5,6,1029,1976
0.0,4.0,2.0,945,0.0,0,0,0.0,980,1,3.9731278535996988,1.5440680443502757,250.0,0,5,6,945,1975
0.0,2.0,1.0,0,0.0,1405,478,1.0,1405,0,3.496376054012401,1.8388490907372552,163.0,36,5,7,1405,2003
712.0,3.0,1.0,786,2.0,173,472,2.0,1671,1,4.035509785089559,1.7634279935629373,0.0,38,5,6,959,2000
0.0,3.0,1.0,788,1.0,268,495,1.0,1074,1,4.006037954997317,1.8920946026904804,0.0,88,6,5,1056,1975
720.0,2.0,1.0,0,0.0,0,672,0.0,2320,1,4.169145200991198,1.8388490907372552,0.0,144,6,5,0,1948
0.0,2.0,1.0,0,0.0,918,264,0.0,918,1,3.8971870765801535,1.7403626894942439,0.0,0,5,6,918,1979
0.0,3.0,2.0,1157,1.0,280,528,1.0,1437,0,4.032135046879902,1.954242509439325,0.0,21,8,5,1437,1976
0.0,2.0,1.0,360,1.0,709,440,1.0,1069,1,3.6067037413336744,1.724275869600789,0.0,55,5,6,1069,1977
727.0,4.0,1.0,298,3.0,429,441,0.0,1556,1,4.068185861746161,1.8920946026904804,0.0,0,6,6,727,1968
1070.0,4.0,1.0,624,2.0,193,510,0.0,1894,0,4.053692938784954,1.9030899869919435,44.0,40,5,7,817,2002
0.0,3.0,0.0,0,0.0,1935,895,2.0,1973,0,4.153082804361832,2.041392685158225,375.0,45,5,8,1935,2006
1080.0,5.0,1.0,0,0.0,710,564,2.0,2978,0,4.052116550549998,1.9822712330395684,300.0,0,7,7,710,1967
0.0,1.0,0.0,662,2.0,186,420,1.0,848,0,3.6471872978959894,1.8388490907372552,205.0,0,5,6,848,2004
670.0,3.0,1.0,0,0.0,384,400,2.0,1474,1,3.930949031167523,1.8388490907372552,22.0,72,5,7,384,1995
0.0,3.0,1.0,480,5.0,108,260,0.0,1056,1,3.9661417327390325,1.9030899869919435,0.0,0,7,5,1056,1954
0.0,2.0,0.0,301,5.0,239,484,0.0,902,1,3.9486574321413204,1.8388490907372552,0.0,0,5,5,864,1983
0.0,3.0,0.0,605,1.0,427,564,0.0,1032,1,4.016824493667488,1.8388490907372552,233.0,0,6,6,1032,1978
0.0,2.0,1.0,0,0.0,961,338,0.0,1077,1,3.952647169758943,1.7781512503836436,0.0,0,2,5,961,1920
0.0,2.0,1.0,600,3.0,635,480,0.0,1235,1,3.929418925714293,1.9294189257142926,203.0,0,3,5,1235,1961
0.0,3.0,3.0,738,2.0,172,719,2.0,1442,0,4.015233976246709,2.0569048513364727,0.0,244,5,7,910,1990
504.0,2.0,1.0,387,1.0,96,264,0.0,987,1,3.225309281725863,1.3222192947339193,232.0,0,5,6,483,1971
0.0,2.0,2.0,975,2.0,0,504,0.0,1004,1,4.0224283711854865,1.8920946026904804,90.0,0,5,6,975,1977
0.0,3.0,1.0,288,2.0,718,0,0.0,1006,1,3.9542425094393248,1.8388490907372552,0.0,24,3,5,1006,1959
780.0,6.0,1.0,210,0.0,570,0,0.0,1716,3,3.7548832282521674,1.7403626894942439,0.0,184,6,5,780,1912
0.0,3.0,1.0,0,0.0,860,565,1.0,1720,0,4.0661394928706995,1.9493900066449128,0.0,70,5,7,860,2004
0.0,2.0,1.0,250,1.0,710,308,0.0,960,3,3.7781512503836434,1.6989700043360187,0.0,0,4,4,960,1920
0.0,3.0,1.0,1334,2.0,270,660,1.0,1604,0,3.9451730461739003,1.8325089127062364,180.0,110,5,7,1604,2006
0.0,4.0,2.0,351,1.0,1043,621,0.0,2217,0,4.200440076436431,1.9777236052888478,0.0,207,6,8,2217,1970
0.0,3.0,0.0,1110,3.0,734,540,1.0,1844,0,4.214340410319735,1.8388490907372552,312.0,73,5,6,1844,1969
772.0,3.0,1.0,0,0.0,799,380,1.0,1571,1,3.894149846767922,1.7708520116421442,0.0,40,7,6,799,1993
0.0,3.0,1.0,0,0.0,1468,577,1.0,1479,0,3.9722954286111394,1.968482948553935,125.0,25,5,7,1468,1999
167.0,3.0,2.0,1249,0.0,103,529,2.0,1786,1,5.2165881110755015,1.8388490907372552,0.0,0,6,5,1499,1965
0.0,3.0,1.0,620,3.0,0,338,1.0,1632,1,3.9822712330395684,1.9030899869919435,183.0,0,6,6,1240,1958
902.0,3.0,0.0,20,2.0,846,578,1.0,1768,0,4.032175376961363,1.8325089127062364,0.0,105,5,8,866,2007
0.0,3.0,3.0,75,5.0,230,299,2.0,1096,1,4.200576926754848,1.8388490907372552,0.0,32,5,5,1096,1969
857.0,3.0,1.0,0,0.0,791,542,2.0,2093,1,4.312685006388759,1.662757831681574,123.0,63,6,7,791,1986
688.0,3.0,1.0,512,5.0,148,453,1.0,1348,1,3.88024177589548,1.8388490907372552,266.0,108,5,6,660,1966
728.0,3.0,0.0,648,2.0,80,410,2.0,1456,0,3.913760886412323,1.7993405494535817,0.0,18,5,7,728,2005
0.0,2.0,2.0,1277,5.0,207,319,1.0,1600,1,4.212746764784071,1.6720978579357175,0.0,258,6,5,1484,1957
0.0,3.0,0.0,340,2.0,1342,544,1.0,1700,0,3.9607085516885565,1.845098040014257,120.0,23,5,6,1682,2003
785.0,3.0,1.0,0,0.0,808,389,1.0,1593,1,3.983896791326306,1.8388490907372552,0.0,40,5,6,808,1992
0.0,2.0,1.0,650,5.0,178,288,0.0,1363,1,4.163131546034948,1.8750612633917,70.0,42,7,5,1008,1951
586.0,3.0,1.0,311,1.0,544,440,0.0,1441,1,3.359645792674543,1.380211241711606,0.0,0,6,6,855,1978
0.0,2.0,2.0,1400,0.0,310,866,1.0,1710,0,4.142733511313519,2.0293837776852097,436.0,102,5,8,1710,2007
888.0,3.0,1.0,695,2.0,253,463,1.0,2110,0,3.948412965778601,1.8388490907372552,0.0,130,5,7,948,1994
754.0,3.0,1.0,533,2.0,192,475,1.0,1479,0,4.130880313793652,1.8388490907372552,289.0,44,8,6,725,1976
0.0,1.0,0.0,584,2.0,0,367,2.0,767,1,3.608312042697327,1.5314789170422551,182.0,40,5,7,723,1998
0.0,3.0,0.0,554,2.0,100,426,1.0,1496,0,4.233097687864703,1.7634279935629373,0.0,24,5,7,654,2006
0.0,1.0,0.0,1154,2.0,366,648,2.0,1567,2,3.6001012556913907,1.724275869600789,0.0,0,5,8,1520,2006
0.0,2.0,3.0,210,4.0,219,308,0.0,1148,1,3.807535028068853,1.7558748556724915,0.0,0,7,5,980,1952
850.0,3.0,3.0,0,0.0,1085,753,2.0,1970,2,4.043951418263276,1.9344984512435677,788.0,74,5,8,1085,2006
1357.0,4.0,1.0,482,2.0,971,750,1.0,2810,0,3.9810026899413997,1.8388490907372552,336.0,0,5,8,1453,1990
0.0,4.0,1.0,986,2.0,484,696,0.0,2630,0,3.963787827345555,1.9030899869919435,473.0,66,5,8,1470,1998
1169.0,5.0,1.0,443,3.0,662,480,0.0,2274,1,4.064457989226918,1.9030899869919435,361.0,0,5,5,1105,1960
0.0,3.0,1.0,662,1.0,599,433,1.0,1261,1,3.959994838328416,1.8808135922807914,0.0,0,6,6,1261,1958
0.0,3.0,1.0,637,5.0,849,480,2.0,1486,1,3.997255289820103,1.8750612633917,0.0,0,7,5,1486,1964
0.0,2.0,1.0,570,0.0,203,240,0.0,773,1,3.885191540606848,1.7558748556724915,0.0,0,5,5,773,1953
0.0,3.0,1.0,0,0.0,1319,462,1.0,1537,0,3.9242792860618816,1.9030899869919435,237.0,36,9,6,1319,1962
913.0,3.0,0.0,0,0.0,866,546,1.0,1779,0,4.017033339298781,1.9030899869919435,0.0,36,5,7,866,1998
0.0,3.0,1.0,569,1.0,381,0,0.0,1225,1,3.9694159123539814,1.8864907251724818,0.0,0,5,4,950,1959
0.0,1.0,0.0,659,2.0,189,420,2.0,848,0,3.646893624167745,1.5563025007672873,170.0,0,5,6,848,2003
596.0,3.0,1.0,0,0.0,780,198,0.0,1376,1,3.934498451243568,1.6989700043360187,0.0,0,6,6,780,1937
729.0,3.0,1.0,381,2.0,348,440,0.0,1471,1,3.509202522331103,1.5314789170422551,894.0,24,5,6,729,1999
0.0,2.0,1.0,0,0.0,440,0,0.0,869,3,3.7708520116421442,1.7075701760979363,0.0,0,7,4,440,1923
729.0,2.0,1.0,419,2.0,310,440,0.0,1458,1,3.509202522331103,1.5314789170422551,1129.0,32,5,6,729,1999
0.0,3.0,1.0,762,1.0,102,440,0.0,894,1,4.125481265700594,2.0,0.0,0,5,5,864,1974
833.0,3.0,1.0,0,0.0,832,427,2.0,1718,1,4.006080782716094,1.8692317197309762,40.0,94,5,7,832,1998
0.0,3.0,2.0,1390,1.0,0,611,2.0,1701,1,4.221335979533828,1.8388490907372552,0.0,0,5,5,1390,1975
0.0,3.0,1.0,600,5.0,264,576,0.0,864,1,4.104998949299634,1.8388490907372552,0.0,0,5,4,864,1972
761.0,3.0,1.0,0,0.0,528,512,1.0,1855,1,3.9822712330395684,1.9030899869919435,360.0,100,7,6,528,1976
0.0,3.0,1.0,1398,1.0,0,616,2.0,1651,1,4.093981703914113,1.6720978579357175,132.0,0,5,6,1606,1986
612.0,3.0,0.0,0,0.0,612,528,1.0,1224,0,3.596707029681446,1.6020599913279623,76.0,234,5,6,612,2009
0.0,3.0,1.0,308,3.0,620,288,2.0,928,1,3.7781512503836434,1.6989700043360187,0.0,0,6,5,928,1957
720.0,3.0,1.0,0,0.0,0,0,0.0,1092,3,3.7481880270062002,1.845098040014257,0.0,0,5,4,0,1930
809.0,3.0,1.0,16,4.0,712,546,0.0,1641,2,3.9822712330395684,1.7781512503836436,0.0,0,7,7,728,1925
708.0,3.0,1.0,404,1.0,304,776,1.0,1416,1,4.068185861746161,1.954242509439325,420.0,169,6,6,708,1968
846.0,3.0,0.0,546,2.0,512,736,2.0,1904,2,4.0385009430766745,1.8692317197309762,280.0,60,5,8,1058,2005
0.0,2.0,1.0,248,5.0,448,308,2.0,936,1,3.768490105171245,1.8692317197309762,0.0,0,7,5,936,1956
840.0,3.0,1.0,81,0.0,23,452,2.0,1556,1,3.290034611362518,1.380211241711606,0.0,0,6,6,716,1980
0.0,2.0,1.0,120,4.0,744,400,0.0,864,1,4.28189655024606,2.146128035678238,0.0,0,5,4,864,1951
0.0,3.0,1.0,986,2.0,668,900,0.0,1654,0,3.909823369650912,1.8388490907372552,295.0,136,5,7,1654,2002
0.0,3.0,1.0,0,0.0,816,576,0.0,1416,0,4.4037894715161885,1.8388490907372552,0.0,0,7,5,816,1918
1097.0,3.0,3.0,1163,2.0,89,856,0.0,2365,0,3.9745116927373285,1.9138138523837167,673.0,128,5,8,1252,1999
0.0,2.0,1.0,442,5.0,625,436,0.0,1067,0,3.9822712330395684,1.7781512503836436,0.0,0,7,4,1067,1950
584.0,4.0,1.0,0,0.0,0,539,0.0,1902,1,3.9508514588885464,1.8325089127062364,0.0,0,5,6,0,1978
0.0,2.0,2.0,0,0.0,1374,420,2.0,1557,0,3.5046067706419537,1.8388490907372552,18.0,20,5,7,1374,2003
644.0,4.0,1.0,0,0.0,1195,486,2.0,1839,1,4.224533062606086,1.7634279935629373,30.0,81,5,7,1195,1998
